Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
009bbb0d-1b83-3343-92f1-1a2633f24530,f480acd0-7ef1-350d-aae6-d8e7d53ace57,Danelle47 Ondricka197,F,GENERAL PRACTICE,1193 SEA ST,QUINCY,MA,021693544,42.26883395,-70.95264075087945,226,0
36c009a0-f8d9-3d8f-88f0-e3aa5154984b,440fa4b8-c731-3cf5-81d9-aa3f30a37b95,Joanna347 Abbott774,F,GENERAL PRACTICE,41 & 45 MALL ROAD,PEABODY,MA,019602901,42.5278731,-70.9286609,10358,0
9c4d1fb0-36ea-3a1b-903c-b63b34172993,0fab3c4e-a028-39a6-b15a-be5a88b6aa2a,Cletus494 Paucek755,M,GENERAL PRACTICE,222 STATE STREET,LUDLOW,MA,010563437,42.15547415,-72.47222226666076,1791,0
22fdfd0c-da27-3f6b-9763-fbab171474e5,b0016371-afcb-37a6-8f90-5e3786e7806f,Claudio955 Toy286,M,GENERAL PRACTICE,629 SALISBURY ST,WORCESTER,MA,016091120,42.2932691,-71.8390048,15,0
323b727a-9eeb-333e-aad7-da64ca85d939,3b021cb6-4745-3d9d-8436-230055f770bd,Dusty207 Franecki195,M,GENERAL PRACTICE,148 CHESTNUT ST,NEEDHAM,MA,024943238,42.27728075,-71.23665362814043,1615,0
7748c810-d6eb-3cf9-b294-82fb5cb563b9,52261c45-f32b-3666-9da7-890705373c9d,Mickey576 Johnston597,F,GENERAL PRACTICE,30 PERWAL ST,WESTWOOD,MA,020901928,42.21397175,-71.1786332019174,1,0
a57f36a6-2a71-3177-a57a-c9b2de667d6a,34f0b10a-5e29-31de-a75e-e0bb03c0c0d4,Heath320 Leuschke194,M,GENERAL PRACTICE,56 COLPITTS RD,WESTON,MA,024931568,42.36610065,-71.3036759,5073,0
37d040e0-89ea-3071-94c8-f8c2f051fc0d,57e4e5fa-d68d-3caa-a5ad-37beb1b51207,Latrina689 White193,F,GENERAL PRACTICE,800 WASHINGTON ST,NORWOOD,MA,020623487,42.1886973,-71.2005241,39,0
91805389-4384-3d34-bef9-7784e92fa07c,b20a0fe1-53b3-33fc-8acb-bc9a2df64e57,Prince887 Schoen8,M,GENERAL PRACTICE,3 PATTERSON ROAD  SUITE 3,SHIRLEY,MA,014642907,42.552462649999995,-71.62383665745185,541,0
b715b95b-bf66-31ac-977b-7638049dcdf3,2befa435-3070-3350-a15c-e43ac1e84b24,Caridad510 Arredondo74,F,GENERAL PRACTICE,575 BEECH STREET,HOLYOKE,MA,010406604,42.20105435,-72.628169560868,2613,0
85f4685f-0b84-36e2-a8c1-b97957791481,be895734-2bc8-387a-8897-7023aee72926,Jesenia223 Torp761,F,GENERAL PRACTICE,12A ELMWOOD ST,REVERE,MA,021514604,42.420126,-70.997252,69,0
c343a4e1-14b9-399c-8b80-30da9b7c2624,05b2593e-1bc1-32ee-8d9f-0aad4fa74ff0,Hilary419 Schaefer657,F,GENERAL PRACTICE,940 Belmont Street,Brockton,MA,02301,42.065655,-71.05398,278,0
ec2bb3cf-329d-3543-a4a1-e07d290d0836,c92cc255-6778-3307-8092-987d667be4ce,Merle11 Bogisich202,M,GENERAL PRACTICE,89 FOSTER ST,PEABODY,MA,019608925,42.5278731,-70.9286609,38,0
72633306-de81-319c-a9df-39d23d3d6a25,00ffb204-07b4-3c72-a678-fa252e6cf86c,Alex454 Satterfield305,M,GENERAL PRACTICE,450 BEDFORD ST,LEXINGTON,MA,02420,42.47370735,-71.25090005,7541,0
57f653ee-72e5-34da-b885-50012f552869,ad82d624-72eb-3c7d-a76d-79f2668d1390,Georgianne697 Howe413,F,GENERAL PRACTICE,3 WOODLAND RD,STONEHAM,MA,021801711,42.452443099999996,-71.08939988105112,1107,0
13b290b2-b735-3628-8cdc-1e1bb0f59943,70a26106-6797-39f8-83e6-6bcf212b99ad,Christopher407 Mohr916,F,GENERAL PRACTICE,340 MAIN ST,WORCESTER,MA,016081601,42.53616075,-71.74831883675786,17362,0
02faa3bb-796d-329b-80a7-6b6ba180302e,b8421363-9807-3b16-a146-95336eea5cfb,Cleveland582 Kuphal363,M,GENERAL PRACTICE,30 LOCUST ST,NORTHAMPTON,MA,010602052,42.33032115,-72.65330802608176,32217,0
320ebbe0-d316-371a-b10e-eecf5ec83ad1,37111f41-8bc5-35d3-9cd9-5b447a11ffd1,Derek111 Greenholt190,M,GENERAL PRACTICE,TEN INGALLS COURT,METHUEN,MA,018443712,42.7262016,-71.1908924,97,0
feeed7a0-fef2-3f18-a8c9-be2d398a5fb1,945104f1-4b95-3eed-bd02-5efa0afbf34d,Randolph418 Keebler762,M,GENERAL PRACTICE,20 CENTRAL AVE # 506,LYNN,MA,019011201,42.46410018181818,-70.9465129090909,22,0
c659f04f-dfba-37df-bf7a-2a56f92ba4d1,e854f053-5621-31fa-afa1-29040b0d7466,Zane918 Ferry570,M,GENERAL PRACTICE,1575 BLUE HILL AVE,BOSTON,MA,021262122,42.2698727,-71.0940406,182,0
9b2477ad-1eda-33ae-93c6-49396f804045,0e308e66-ba25-3b1d-86ef-937d6f5821a8,Lane844 Walsh511,M,GENERAL PRACTICE,16 CITY HALL SQ,NORTH ANDOVER,MA,018451656,42.6839894,-71.1127065,305,0
e92a02a6-b00e-31e8-a2f1-1bc06c88fbd7,752c7570-1637-36cf-8b74-03ea3acfa98c,Hiram237 Moen819,M,GENERAL PRACTICE,12 LITTLEVILLE RD,HUNTINGTON,MA,010509761,42.257603957277915,-72.87133712317558,2264,0
b4e536d1-ce55-355e-bf24-d3e0237cfb6b,fbd4ccdf-2fdb-3652-9bbe-1ccff886bd34,Tana168 Collins926,F,GENERAL PRACTICE,320 CENTRAL STREET  UNIT A2,SAUGUS,MA,019062372,42.4632069,-71.0093761,492,0
438fdcc1-b0ea-3ee1-96d0-1d71f6fc8d6d,901c2d40-1ca3-3879-9a20-c663b8adc0a9,Chanelle850 Schuster709,F,GENERAL PRACTICE,800 WASHINGTON STREET,STONEHAM,MA,021802445,42.4863168,-71.0928919,16335,0
dc33f381-1701-355c-ad65-8f3856362b2e,6170552c-4d27-3e64-8068-64a380f1837d,Leo278 Pacocha935,M,GENERAL PRACTICE,76 SUMMER ST,HAVERHILL,MA,018305814,42.7786873,-71.07306505177553,28641,0
40e67a4a-d119-341c-93d7-6345139210c3,22249c0a-8ce9-3726-a3bb-b037c773ce5c,Thaddeus38 Sauer652,M,GENERAL PRACTICE,337 NEPONSET AVENUE,DORCHESTER,MA,021223103,42.2875144,-71.0470691675753,209,0
622a6a62-8cbc-3dc4-a9b7-441e6b1c6d0d,7a75decf-7d3f-3b0d-8c2b-3abf0a8c7f58,Olin642 Kulas532,M,GENERAL PRACTICE,169 LIBERTY ST,MIDDLETON,MA,019491003,42.615226050000004,-71.0144865346162,4343,0
7b773b3f-642e-33f7-981e-4e0f8343a24d,18df2721-3f76-3f83-94d5-63597cedd298,Gail741 Romaguera67,M,GENERAL PRACTICE,909 SUMNER ST,STOUGHTON,MA,020723396,42.1005097,-71.0830269025407,1482,0
c1aa7340-b62d-3a3d-88a0-a6031a5fe76d,46a09a29-4bda-3572-89dd-5def154669ed,Julian715 Kiehn525,M,GENERAL PRACTICE,4901 N MAIN ST,FALL RIVER,MA,027202080,41.758923100000004,-71.11356439219409,7,0
205cc455-e7ef-3cf6-9546-dc0af848bc2e,38508743-50d1-3429-8fe2-37e42ddaf20e,Erick204 Mayer370,M,GENERAL PRACTICE,164 HIGH ST,GREENFIELD,MA,013012778,42.595268700000005,-72.59288632376354,9804,0
048a4410-081c-32cf-81ec-34b184b8320e,e1818b21-4458-3b9c-b2b8-7ed6f57ae078,Tamisha203 Wilderman619,F,GENERAL PRACTICE,2399 BOSTON ROAD,WILBRAHAM,MA,010951185,42.14668485,-72.45048427046072,37,0
d0010a25-04a5-30ec-aacd-d1d77622dbea,970993ce-f590-3150-9733-0e02c569b87f,Rodger755 Wilderman619,M,GENERAL PRACTICE,150 YORK ST,STOUGHTON,MA,020721829,42.144646800000004,-71.09875876961266,5,0
29e9ec66-c2aa-3178-ae28-9d3d136f1a36,f3238779-4ca7-309e-ba0b-c6cce084ccaf,Damian46 Breitenberg711,M,GENERAL PRACTICE,356 MAIN ST,HAVERHILL,MA,018304008,42.7828744,-71.07777605304592,60,0
f218d7f1-51e8-32fb-b396-70f5b215d856,200746fc-5d0f-3ec7-a2a9-3d9a219ee139,Arlen68 Rippin620,M,GENERAL PRACTICE,800 CUMMINGS PARK  SUITE 3100,WOBURN,MA,018016355,42.4977745,-71.1237712,20,0
d469d809-6605-3233-82e9-e3079c83453a,d6600c68-8a26-3a88-86e2-99517365c10a,Jeniffer557 Wolf938,F,GENERAL PRACTICE,175 Elm Street,New Bedford,MA,02740,41.635937,-70.92991,3492,0
b341a4b8-01a6-3e64-a86f-4cb2fba37266,dd3307db-114c-3f11-be44-a9eef6bb3fc5,Evelin941 Ratke343,F,GENERAL PRACTICE,269 UNION STREET,LYNN,MA,019011201,42.4652772,-70.94362420273097,1939,0
f7e22a6d-fb6d-3546-84d0-19931d212279,36d96ba1-1b43-3fda-b4b0-84205d5b3a16,Nickie321 O'Conner199,F,GENERAL PRACTICE,10 BELLAMY ST,BRIGHTON,MA,021351502,42.354847649999996,-71.16853348093532,1,0
041e0ec8-a493-381c-b3c0-1e19bfe16e83,f2068cee-c75c-321d-9b2c-c33535db89c9,Octavio643 Prosacco716,M,GENERAL PRACTICE,32 BOSSI AVE,RANDOLPH,MA,023682002,42.20017865,-71.0582074,2817,0
b24485fd-2f38-3dd2-ba01-b1a5a4a628d4,66505876-04a4-3f6e-9aa8-7232ee43ab76,Iola859 Rodriguez71,F,GENERAL PRACTICE,548 ELM STREET,NORTHAMPTON,MA,010602832,42.327755,-72.657308,36,0
5fe744d2-acbf-39ac-93f7-42410e82572b,9285ca02-6788-3ae1-b1b7-3b313abbfea1,Hilary419 Dach178,F,GENERAL PRACTICE,59 COOLIDGE HILL RD,WATERTOWN,MA,024722816,42.36721805,-71.1528107445055,3,0
b7f5dffa-d573-38dc-ac72-f12cddc39068,9b1f8cd0-2246-3f4f-82df-23ea314c7665,Claudio955 Bruen238,M,GENERAL PRACTICE,800 ESSEX ST,LAWRENCE,MA,018414617,42.70162725,-71.1755487945157,3,0
fcd59571-269d-3fd3-9098-f0db657efe73,15d4c950-4691-3996-b4c4-bf06bfb58ff7,Azucena377 Crona259,F,GENERAL PRACTICE,70 EAST ST,METHUEN,MA,018445883,42.7285558,-71.16833738237946,3766,0
c039cebd-0cc4-323f-8a6b-1bce96565224,655f2a4f-419c-39d3-8ed6-6c4117eb7e32,Gerardo48 Herzog843,M,GENERAL PRACTICE,21 MAIN ST,NORTH READING,MA,018641326,42.566971949999996,-71.10799861135133,1198,0
1eba2e0a-5476-32fb-ae6d-1521db9a6f67,118e081c-c2f2-35cd-b9c3-ef534f1b7830,Brooks264 Ziemann98,M,GENERAL PRACTICE,1364 MAIN ST,READING,MA,018671137,42.55581805,-71.10585713492983,19,0
cd4b1cfb-5159-3c87-b4dd-07d851555f71,5018c664-e283-30eb-932a-529d9a19b3b5,Numbers230 Stehr398,M,GENERAL PRACTICE,300 SOUTH ST,WOBURN,MA,018014979,42.473347,-71.144086,197,0
6091ec3f-08bd-3952-ae94-087730f8bb0f,5ba77f2c-8ce5-3dde-bb46-3ffcceb3bfbf,Cedric746 Quitzon246,M,GENERAL PRACTICE,188 FLORENCE ST,CHESTNUT HILL,MA,024672641,42.31835025,-71.17401686317635,11,0
ca11f287-5cd8-3316-92f0-3dd4b80f4582,4ff8b164-4cf5-3ab4-b0f2-7ce8fda920e5,Latrisha74 Mante251,F,GENERAL PRACTICE,800 WASHINGTON ST,WORCESTER,MA,016550002,42.180483,-71.867782,138,0
bd610cb1-2f00-3953-9341-c03a74629000,f7171d7c-0d92-33cf-98dc-abd628d79750,Santiago500 Delao225,M,GENERAL PRACTICE,431 POND ST,JAMAICA PLAIN,MA,021303402,42.310128500000005,-71.1321602569144,15,0
36c1dac9-3b42-39ea-8829-cb1ac7db74c9,39c15c0f-5c49-311e-99d2-1fb99d80e06e,Nancie476 Homenick806,F,GENERAL PRACTICE,398 NEPONSET AVE,DORCHESTER,MA,021223134,42.286764399999996,-71.04402811508834,871,0
b765fe39-9002-3ff7-9988-c7b04f154225,c3e56d13-ebb5-3d4d-908f-3f2a6a4de7aa,Alonzo487 Reynolds644,M,GENERAL PRACTICE,233 MIDDLE ST,BRAINTREE,MA,021844840,42.2180597,-70.9924896,41,0
0546cdfb-11fd-35a5-a8e6-e197d472e56c,e39e92a8-2fde-314a-8fb1-8551218f03d9,Oliva247 Runolfsdottir785,F,GENERAL PRACTICE,60 EAST ST,METHUEN,MA,018444547,42.7265686,-71.16640139527428,93,0
3098bf5f-da8c-3976-8c35-0807936bdd7d,bccd7d67-203c-3d93-b6b0-bff5a146cd1d,Courtney281 Kihn564,M,GENERAL PRACTICE,286 WASHINGTON ST,STOUGHTON,MA,020721763,42.1384306,-71.1022598,4128,0
0f9f70a0-76e3-3377-9586-b18999daaa07,13f83225-b984-345a-a353-11237d5aadfb,Mitchell808 Schroeder447,M,GENERAL PRACTICE,450 W RIVER ST,ORANGE,MA,013641408,42.5928702,-72.32953998953418,134,0
1d35d56e-b682-3f5d-bf0e-16b498e280e7,80abc43b-c194-3b35-904f-2e5626b185a0,Yong583 Schultz619,M,GENERAL PRACTICE,546 CHICOPEE ST,CHICOPEE,MA,010132148,42.1815776,-72.61592413975956,6,0
a4f25e0a-cc29-3e00-9724-2ffffb7cce11,32741060-a632-36de-907b-3c21caacf07a,Agustin437 Wehner319,M,GENERAL PRACTICE,455 BRAYTON AVE,SOMERSET,MA,027262642,41.7294555,-71.16190171707717,237,0
b1a6e047-e298-3166-863f-4c7489af8f4b,432821fe-58ed-33eb-823c-b4447a52c7e9,Ignacio928 O'Keefe54,M,GENERAL PRACTICE,1071 VARNUM AVE,LOWELL,MA,018541131,42.64497212195122,-71.36843231707317,15,0
02e9dd59-9f82-3177-97bc-6c75ed03a577,a2a41caf-758f-3962-8e5f-e6e603f93d17,Noelle559 Padberg411,F,GENERAL PRACTICE,111 HUNTOON MEMORIAL HWY,ROCHDALE,MA,015421305,42.2020225,-71.89891616754682,7905,0
c792c9b4-9098-38b2-a5e2-5f15ffc24bfe,db28cc9a-fdfb-35a6-aef7-ab9b933ef244,Judy192 Gleason633,F,GENERAL PRACTICE,8 DANA STREET,CAMBRIDGE,MA,021385402,42.3694992,-71.11011030010101,279,0
56b6ce24-2ed3-3ec2-b1b7-427e868098f2,08c42af3-1aac-3552-a4ae-74fd2cd5cba5,Cheree978 Blanda868,F,GENERAL PRACTICE,1050 COMMONWEALTH AVE,BOSTON,MA,022151109,42.3515331,-71.12272613596829,30,0
2dfed50c-13ec-3949-8d25-a9f4ded96903,844a8cb2-4164-35b2-88b8-dffa2889a738,Shemeka786 Conn188,F,GENERAL PRACTICE,150 UNIVERSITY DRIVE,AMHERST,MA,010022232,42.368937,-72.53247107203978,20,0
aea89c7c-84bb-34e3-9cb5-6194c3452c6f,4e3c60e6-dbed-32c3-9b03-767d7fbc82b0,Venita81 Lind531,F,GENERAL PRACTICE,222 RIVER RD,LEEDS,MA,010539783,42.364084399999996,-72.70745188531934,73,0
215dbad3-69e2-353a-bc11-59e6b17b2dc4,c976236d-9c9e-325c-ace2-d000b584f709,Corinne382 Botsford977,F,GENERAL PRACTICE,599 CANAL ST,LAWRENCE,MA,018401244,42.70354794949495,-71.1661647979798,9,0
1ec67582-2ff6-3687-b459-a9ea07fe8c45,9d0e702d-50a0-3f4c-9126-0951d560fd4b,Hellen346 Roberts511,F,GENERAL PRACTICE,189 MAY ST,WORCESTER,MA,016024339,42.25986305,-71.83597786023279,3661,0
f3340526-2c48-33f0-b881-899a3058dc97,f0e3e152-0b08-3819-b962-b043f63f6dc1,Manuela585 Rippin620,F,GENERAL PRACTICE,1010 VARNUM AVENUE,LOWELL,MA,018541915,42.6422606,-71.36626685573418,143,0
9c0cba6f-c480-3dae-8875-86c50de9c4ae,c656d426-a307-372e-85f4-add29b4f178b,Miguel815 Collazo246,M,GENERAL PRACTICE,174 ARMISTICE BLVD STE A,FALL RIVER,MA,027212367,41.7010642,-71.1546367,977,0
20756346-160e-3503-adc1-1ed0b46ea566,ea8d287f-b3a9-3800-8798-788e334ee406,Palmer257 Kuphal363,M,GENERAL PRACTICE,81 HIGHLAND AVE,SWAMPSCOTT,MA,019072928,42.4699241,-70.9171507,2685,0
30d91ddb-81b3-3ebe-bc5d-80947998405b,c7542447-e06e-32cb-b6db-243c23a0dbc2,Chantell995 Krajcik437,F,GENERAL PRACTICE,30 WARREN ST,BOSTON,MA,021353602,42.3501483,-71.14393324457691,5627,0
8cabac5f-1924-3b20-99f1-587f427a2d3d,50c47685-8125-3c50-8311-8bd7ba9e9108,Beth967 McKenzie376,F,GENERAL PRACTICE,4199 WASHINGTON ST,ROSLINDALE,MA,021311733,42.2871447,-71.1277526,993,0
4e49721c-9a7b-3f74-8677-04a74da1cac9,43e22208-dae0-3196-b30b-17b3c50679c2,María Soledad68 Oquendo599,F,GENERAL PRACTICE,147 PELHAM ST,METHUEN,MA,018442060,42.7288158,-71.20222773774655,372,0
5e38371d-2c78-3d11-8d2e-402e013eaa4b,46375470-1e20-3ddc-8dc5-010ba53826b6,Jude172 Reynolds644,M,GENERAL PRACTICE,40 WRIGHT ST,PALMER,MA,010691138,42.16934095,-72.34120457065711,731,0
03bc8a71-6162-32b1-84e3-26924ed6a91d,9d2a1656-0f4d-30d1-bc63-eb365a05529c,Lorene243 Ward668,F,GENERAL PRACTICE,235 N PEARL ST,BROCKTON,MA,023011794,42.09805395,-71.0609587194362,114,0
50955166-8b6d-3134-aab5-c3b805736352,47fb5a56-bee5-3ecd-9958-706b20831c82,Ezra452 Torp761,M,GENERAL PRACTICE,600 CUMMINGS CENTER  SUITE 270X,WOBURN,MA,018016356,42.4792618,-71.1522766,34,0
d4cb37ff-70bc-3ed4-9a6b-64a803db52f3,30547c24-6d41-3a9d-8a21-cc3606224d38,Aurore252 Farrell962,F,GENERAL PRACTICE,1200 BRUSH HILL ROAD,MILTON,MA,021862337,42.23073215,-71.122659913074,5,0
dc46ba18-672d-38e3-9016-c009862c5c4a,72f50aa0-d8c9-34dc-ac58-c428323f3bcd,Ricky354 Little434,M,GENERAL PRACTICE,55 FRUIT ST,BOSTON,MA,021142696,42.36286045,-71.06875296664998,761,0
85fb0dd0-5047-33a1-96c4-20cd05e6442b,3fea2678-1991-3390-b5f1-ebe38f28888b,Odell776 Buckridge80,M,GENERAL PRACTICE,135 WEBSTER ST,WEYMOUTH,MA,021901613,42.2212188,-70.9391625,259,0
a8dfda12-078b-3b48-894d-2e3033e3e298,b1581267-6289-3035-9c95-ddd030f098c1,Weldon459 Hettinger594,M,GENERAL PRACTICE,26 HARVARD ST,WORCESTER,MA,016092833,42.27170425,-71.801564,2,0
8211a5b8-4fc4-32c7-8f4f-fe208e12e7bd,eee00932-ca82-36bc-b7e8-e3fff6dbaeaa,Cira533 Hane680,F,GENERAL PRACTICE,450 BROOKLINE AVE,WEYMOUTH,MA,021893141,42.2212188,-70.9391625,7682,0
64bdfe3b-11e4-325c-a9f0-9fbcb6b98458,be509ccb-bfb7-3b87-8945-8426b689ef9d,Chong355 Balistreri607,F,GENERAL PRACTICE,2049 DORCHESTER AVENUE,BOSTON,MA,021244742,42.3554334,-71.060511,328,0
0acb03d3-ff77-3b7c-a471-8ca7be63cac9,6f90eaad-abe3-3ce0-b9a6-2031c5674f0d,Claribel706 Wuckert783,F,GENERAL PRACTICE,800 TURNPIKE ST STE 300,NORTH ANDOVER,MA,018456156,42.66074825,-71.10724143845708,1866,0
6d450d61-85f9-36cb-bd6c-c766d12ab945,c0719377-d40a-3e9c-9f7c-af47c93b3f40,Taisha184 Sawayn19,F,GENERAL PRACTICE,80 SUMMER ST STE 1,BOSTON,MA,021101218,42.35403315,-71.05809515865283,62,0
db26f443-1e03-3898-9d99-38f2c4076754,065eba51-cef7-3976-8654-ba8e7df887ce,Lyndon118 Block661,M,GENERAL PRACTICE,1165 NORTH PLEASANT STREET,AMHERST,MA,01002,42.40927615,-72.52971238527101,27,0
ad1468c1-ae51-3d83-a0a1-2971cdd34482,a06b1a97-d6ce-3ea1-ba4a-2ef85a8114ab,Kyle55 Goyette777,M,GENERAL PRACTICE,400 GROTON ROAD,AYER,MA,014321171,42.57821195,-71.5733060441645,101,0
33fe9c34-ca7d-3514-8327-6c68e9f6774f,71455c27-ff31-3c99-a1ac-9773f7bcba96,Patrice780 Walsh511,F,GENERAL PRACTICE,6 MORRILL PL,AMESBURY,MA,019133502,42.84870445,-70.9320636014072,2,0
177345d8-427c-3a86-9871-df0f62ee3c53,1214636f-3c27-3011-a715-3191a36a2a85,Ayanna800 Ebert178,F,GENERAL PRACTICE,28 ESSEX ST,LYNN,MA,019021754,42.47493315,-70.9274241816419,1,0
78d1f08e-7970-3bb7-927a-16916498238b,6873525f-1680-3ceb-b536-270d44b46e2e,Lai148 Nicolas769,F,GENERAL PRACTICE,500 COLUMBIA RD,DORCHESTER,MA,021252322,42.3147979,-71.067633,743,0
dfebe2d9-28c0-384a-98f0-ae1753193da5,6c7fe370-02c4-3537-8f5e-373b2168b933,Charlesetta336 Swift555,F,GENERAL PRACTICE,60 HOSPITAL ROAD,LEOMINSTER,MA,014533791,42.54031915,-71.76312990486304,2100,0
d0ea5873-9b76-33c7-86a4-90f46fa5167a,f8918a95-31e8-3ac4-8d12-29ca6080ebda,Domitila545 Vandervort697,F,GENERAL PRACTICE,199 REEDSDALE RD,MILTON,MA,021863926,42.251368299999996,-71.0768393856917,11514,0
2614df6a-c9ca-3279-89fc-2171d03e0d96,bce5b907-584b-345d-bbcf-912cf56cb6c3,Arturo47 Maldonado119,M,GENERAL PRACTICE,11-15 SANDERSDALE ROAD,WORCESTER,MA,016032467,42.0667952,-72.0084995,1643,0
0bf87d93-800a-3f2d-ab55-e59f97d6633c,9cec3b3c-fe3f-344e-b9c3-e414dafcd19f,Parthenia862 Dickens475,F,GENERAL PRACTICE,120 MAIN ST,MALDEN,MA,021486904,42.41918695,-71.06618960434116,13,0
66a7a5f3-90c1-3b6f-b9f8-c1a5471c4177,b829fbd7-fd77-3977-a441-91c2691d5653,Otelia900 Schumm995,F,GENERAL PRACTICE,380 SUMNER ST,STOUGHTON,MA,020723470,42.1141661,-71.08865040101732,5,0
89cee63d-09c4-3f5a-8f2c-48409ec3e40e,8d5880eb-1dd8-31ea-b7c5-21709f3bb341,Jared66 Satterfield305,M,GENERAL PRACTICE,50 ROWE ST,MELROSE,MA,021763201,42.4592093,-71.06078096379728,3595,0
77a7f2cd-c487-3f83-91a4-8bae51c0ab2d,0ec04450-c150-322d-b2c3-1449d672a23c,Renaldo199 Huels583,M,GENERAL PRACTICE,110 W SQUANTUM ST,NORTH QUINCY,MA,021712122,42.27259075,-71.03082765,740,0
9a8a5ca5-a6d7-3d82-a950-887429278ebd,4e0ec952-dd08-359e-87af-b13809b955ac,Bryon392 Mills423,M,GENERAL PRACTICE,37 DERBY ST,QUINCY,MA,021697564,42.2509914,-71.0037374,1223,0
1865ca14-df23-3293-810d-8781198cda43,70e3ad4f-b9ff-3f3e-9990-2cd7e23a9d1c,Zane918 Bosco882,M,GENERAL PRACTICE,1238 RIVERDALE ST,WEST SPRINGFIELD,MA,010894675,42.1373438,-72.62624707492338,3493,0
a8351dc2-a59f-3d08-b599-644ae894f1bd,80458ace-5754-39b0-807a-1a5b119cb5bb,Wilbert25 Nolan344,M,GENERAL PRACTICE,11 PONTIAC AVE,WEBSTER,MA,015701629,42.06282535,-71.87016198711046,6,0
8162ab48-4434-3a34-90f0-b9c526c0ff6c,09434cf4-ae0d-32ad-bc16-5ce7b0e5c12b,Erich201 Christiansen251,M,GENERAL PRACTICE,1041L Pearl St.,Brockton,MA,02301,42.055134,-71.06661,954,0
f45d11be-4a90-38b3-bbf9-6d1d7db0cb6b,171254da-957c-304a-b3fc-51a2d3ebee43,Brittney657 Schmitt836,F,GENERAL PRACTICE,108 Merrimack St.,Haverhill,MA,01830,42.77449,-71.07901,27897,0
1defd8e3-4c33-36d1-a8c0-f3ac9011bff6,9cfdd210-a2ed-34d6-9381-2f5d999011ca,Edith654 Beier427,F,GENERAL PRACTICE,21 HIGHLAND AVE,NEWBURYPORT,MA,019503873,42.814341671166744,-70.88998002772408,324,0
35af6634-b355-3910-8ef7-184143dfbe6a,75846b1f-d0ec-3255-9bdd-d09eb0a9dd0d,Paul232 Bartell116,M,GENERAL PRACTICE,575 BEECH ST,HOLYOKE,MA,010402296,42.20105435,-72.628169560868,4383,0
0cfd2abf-6064-312d-9a35-6a7eb4792fe8,a6964d47-8af0-3df2-b99d-d8414eb1cfa3,Adrienne302 Schiller186,F,GENERAL PRACTICE,200 MAY ST,SOUTH ATTLEBORO,MA,027035520,41.924394750000005,-71.36076410900014,739,0
ac3c5d67-34c7-3d04-a94f-dd4b932a5d3b,901babdf-9411-39a3-9b30-d35172352f3f,Brent147 Cronin387,M,GENERAL PRACTICE,11-15 SANDERSDALE ROAD,SOUTHBRIDGE,MA,01550,42.0667952,-72.0084995,53,0
55272939-a1ed-33fe-ab05-625b0f762001,004554b4-3068-3938-832d-fa7cbe1cd1fb,Luba688 Littel644,F,GENERAL PRACTICE,25 STONEHAVEN DRIVE,WEYMOUTH,MA,021903951,42.1589443,-70.94970431672323,336,0
5b873c03-ce05-3ce8-8563-dd0dddcbe687,e2a4a148-7e7e-3df4-aa79-1835caf7baea,Clair921 Grady603,M,GENERAL PRACTICE,472 MAIN ST,ACTON,MA,017205953,42.4861111,-71.4335468,17,0
e7aede1d-6fed-331b-82a8-193e1898fbf6,dae3ee01-f383-366e-9ad6-dc92963064ea,Kristin64 Will178,F,GENERAL PRACTICE,1233 MAIN ST,HOLYOKE,MA,010405381,42.16578055,-72.63389634691956,7467,0
7d70f9a7-e6c6-32ce-a23e-aca30ebe458d,a7b047dd-186a-32de-8187-b0853c05aed6,Melida518 Mayert710,F,GENERAL PRACTICE,180 LOW STREET,NEWBURYPORT,MA,019503519,42.815683050000004,-70.89666045994463,83,0
e9f96bbb-8e11-34c8-b716-f6252d56c3ba,2c708a72-2e25-36a1-8209-d2a708874eff,Kyoko885 Strosin214,F,GENERAL PRACTICE,1324 BELMONT STREET #202,BROCKTON,MA,023014435,42.057156895761736,-71.06994368825448,11,0
ef49dc25-adf7-3f02-b56e-304ffd872691,dac75bc1-cbfa-306b-9a0a-88d5edf3638d,Addie421 Ebert178,F,GENERAL PRACTICE,170 COREY ROAD,BRIGHTON,MA,021358244,42.3433093,-71.14003855124017,105,0
f76cd6ca-f547-343c-80e8-e1a91761d048,b7488009-cd48-3a0d-87c4-6c47d1ceb3c8,Marielle507 Hayes766,F,GENERAL PRACTICE,95 COMMERCIAL STREET,BRAINTREE,MA,021844301,42.22110375,-70.97097247044559,386,0
3a1aee65-4f8f-3ca9-acbd-df24d9f6e6d7,744bdf85-6223-367c-b1ab-e8c8e0a5eb28,Stella203 Hammes673,F,GENERAL PRACTICE,2 REEDSDALE RD,MILTON,MA,021863800,42.258080449999994,-71.08070895097364,221,0
e2034042-c35b-3413-925b-921ea7f8caf7,b7b02632-03e1-330a-aa40-fdee22899633,Corie618 Cormier289,F,GENERAL PRACTICE,840 HARRISON AVE,ROXBURY,MA,021203432,42.3279605,-71.0830607,268,0
3750fa30-1d2d-3cdb-8ca5-129fd0b0d195,679a8e99-0f35-3eec-94ed-d8341e9fe33c,Maricruz991 Hahn503,F,GENERAL PRACTICE,140 WEBB STREET,WEYMOUTH,MA,021882736,42.22281125,-70.96226691624932,355,0
